"Object ID","Object Type","Longitude","Latitude","Distance (Parsecs)","Name","Map Sector","Diameter (Parsecs)","Distance source (ADS)"
"6913","st","134.1","-2","2290","HD       14142","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6948","st","134.6","-3.7","2290","HD       14143","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6960","st","134.7","-3.7","2290","HD       14162","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"6905","st","133.9","-1.3","2290","HD       14242","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6978","st","134.8","-3.7","2290","HD       14250","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6988","st","134.9","-3.8","2290","HD       14270","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"13087","st","135.1","-4.4","1450","HD       14302","4_p38.0xp25.0","0","5044B_lumstrs3.dat"
"7019","st","135.1","-4.4","2290","HD       14302","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"6987","st","134.9","-3.8","2290","HD       14321","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7027","st","135.3","-4.8","2290","HD       14322","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6985","st","134.9","-3.6","2290","HD       14330","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7028","st","135.3","-4.9","2290","HD       14331","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7010","st","135","-3.9","2290","HD       14357","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6959","st","134.7","-2.9","2290","HD       14404","4_p42.0xp21.5","0","5044B_lumstrs2.dat"
"6984","st","134.9","-3.4","2290","HD       14422","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"6993","st","135","-3.5","2290","HD       14433","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7018","st","135.1","-3.8","2290","HD       14434","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6918","st","134.2","-1.3","2290","HD       14442","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6999","st","135","-3.6","2290","HD       14443","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7022","st","135.2","-4.1","2290","HD       14469","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6994","st","135","-3.5","2290","HD       14476","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7016","st","135.1","-3.6","2290","HD       14488","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7034","st","135.5","-4.8","2290","HD       14489A","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7017","st","135.1","-3.6","2290","HD       14520","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"6942","st","134.6","-2.2","2290","HD       14528","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7011","st","135.1","-3.4","2290","HD       14535","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6992","st","135","-3.3","2290","HD       14542","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7021","st","135.2","-3.5","2290","HD       14580","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7031","st","135.4","-4","2290","HD       14605","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"13120","st","140.8","-18.2","2480","HD       14633","4_p41.0xp20.0","0","5044B_lumstrs3.dat"
"6974","st","134.8","-2.4","2290","HD       14645","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"13090","st","135.9","-5.2","960","HD       14662","4_p36.0xp27.0","0","5044B_lumstrs3.dat"
"6983","st","134.9","-2.4","2290","HD       14707","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7037","st","135.6","-3.9","2290","HD       14818","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7025","st","135.3","-3.1","2290","HD       14826","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7033","st","135.5","-3.3","2290","HD       14899","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"6989","st","135","-1.8","2290","HD       14947","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"7030","st","135.4","-2.9","2290","HD       14956","4_p42.0xp21.0","0","5044B_lumstrs2.dat"
"13095","st","137.5","-7.6","3370","HD       15137","4_p46.0xp15.5","0","5044B_lumstrs3.dat"
"7035","st","135.6","-2.2","2290","HD       15233","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7040","st","135.8","-2.6","2290","HD       15316","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7045","st","136","-3.1","2290","HD       15325","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7053","st","136.3","-3.4","2290","HD       15450","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7047","st","136.1","-2.6","2290","HD       15497","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7055","st","136.5","-3.5","2290","HD       15548","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"6955","st","134.7","0.9","2190","HD       15558","4_p41.0xp22.0","0","5044B_lumstrs2.dat"
"6972","st","134.8","0.8","2190","HD       15570","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7049","st","136.2","-2.8","1000","HD       15571","4_p36.5xp26.5","0","5044B_lumstrs2.dat"
"7046","st","136.1","-2.3","2290","HD       15620","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"6969","st","134.8","1","2190","HD       15629","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7064","st","137.1","-4.7","2290","HD       15642","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7052","st","136.3","-2.7","2290","HD       15690A","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7044","st","136","-1.8","2290","HD       15752","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"13088","st","135.3","0.2","4850","HD       15785","4_p53.5xp9.5","0","5044B_lumstrs3.dat"
"7023","st","135.3","0.2","2190","HD       15785","4_p41.5xp21.5","0","5044B_lumstrs2.dat"
"7059","st","136.8","-2.1","1000","HD       16243","4_p35.5xp27.5","0","5044B_lumstrs2.dat"
"7060","st","136.9","-2.3","1000","HD       16264","4_p36.0xp27.0","0","5044B_lumstrs2.dat"
"13094","st","136.4","-0.9","1760","HD       16310","4_p39.5xp23.5","0","5044B_lumstrs3.dat"
"7038","st","135.7","1.2","2190","HD       16429","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"13199","st","170.8","-52.2","260","HD       16582","4_p31.5xp30.5","0","5044B_lumstrs3.dat"
"7076","st","137.7","-2.7","2290","HD       16691","4_p41.5xp20.5","0","5044B_lumstrs2.dat"
"7057","st","136.6","0","2290","HD       16778","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7074","st","137.4","-1.9","2290","HD       16779","4_p41.5xp20.5","0","5044B_lumstrs2.dat"
"7068","st","137.2","-1.4","2290","HD       16808","4_p41.5xp21.0","0","5044B_lumstrs2.dat"
"7081","st","138","-2.9","2290","HD       16832","4_p41.5xp20.5","0","5044B_lumstrs2.dat"
"13129","st","143.3","-14.1","730","HD       16901","4_p34.0xp28.0","0","5044B_lumstrs3.dat"
"7077","st","137.8","-1.8","2290","HD       17088","4_p41.5xp20.5","0","5044B_lumstrs2.dat"
"7067","st","137.2","-0.3","1000","HD       17114","4_p36.0xp27.0","0","5044B_lumstrs2.dat"
"7079","st","137.9","-1.8","2290","HD       17145","4_p41.5xp20.5","0","5044B_lumstrs2.dat"
"13113","st","139.7","-4.9","4760","HD       17306","4_p51.0xp8.5","0","5044B_lumstrs3.dat"
"13103","st","138.5","-2.2","2450","HD       17378","4_p42.0xp20.0","0","5044B_lumstrs3.dat"
"7086","st","138.5","-2.2","2290","HD       17378","4_p41.0xp20.5","0","5044B_lumstrs2.dat"
"7065","st","137.2","0.9","2190","HD       17505","4_p41.0xp21.5","0","5044B_lumstrs2.dat"
"13108","st","139.1","-3.2","230","HD       17506A","4_p32.5xp30.5","0","5044B_lumstrs3.dat"
"7066","st","137.2","0.9","2190","HD       17520","4_p41.0xp21.0","0","5044B_lumstrs2.dat"
"7089","st","138.8","-2.1","1000","HD       17603","4_p36.0xp26.0","0","5044B_lumstrs2.dat"
"13200","st","172.8","-49.2","3210","HD       17780","4_p33.0xp18.0","0","5044B_lumstrs3.dat"
"7043","st","136","4.7","1000","HD       17958","4_p36.0xp27.0","0","5044B_lumstrs2.dat"
"13098","st","137.7","1.1","5350","HD       17971","4_p54.5xp6.0","0","5044B_lumstrs3.dat"
"7085","st","138.4","0.1","2190","HD       18076","4_p41.0xp21.0","0","5044B_lumstrs2.dat"
"7080","st","138","1.5","1000","HD       18326","4_p35.5xp27.0","0","5044B_lumstrs2.dat"
"13097","st","137.7","2.2","510","HD       18352","4_p33.5xp29.0","0","5044B_lumstrs3.dat"
"13205","st","175.7","-49.1","1600","HD       18369","4_p32.0xp25.0","0","5044B_lumstrs3.dat"
"13109","st","139.4","-1","1340","HD       18391","4_p37.0xp25.0","0","5044B_lumstrs3.dat"
"7061","st","137.1","3.5","2190","HD       18409","4_p41.0xp21.5","0","5044B_lumstrs2.dat"
"7090","st","138.9","1.4","1000","HD       18877","4_p35.5xp27.0","0","5044B_lumstrs2.dat"
"13101","st","138.1","3.7","490","HD       19243","4_p33.5xp29.0","0","5044B_lumstrs3.dat"
"13180","st","163","-34.2","500","HD       19374","4_p32.5xp29.0","0","5044B_lumstrs3.dat"
"7095","st","139.7","1.3","1000","HD       19441","4_p35.5xp27.0","0","5044B_lumstrs2.dat"
"7096","st","139.8","1.7","1000","HD       19644","4_p35.0xp27.0","0","5044B_lumstrs2.dat"
"7100","st","140.1","1.5","1000","HD       19820","4_p35.5xp26.5","0","5044B_lumstrs2.dat"
"7094","st","139.5","3","1000","HD       19968","4_p35.5xp26.5","0","5044B_lumstrs2.dat"
"7111","st","141.6","-0.4","1000","HD       20041A","4_p36.0xp26.0","0","5044B_lumstrs2.dat"
"7101","st","140.2","2.2","1000","HD       20134","4_p35.0xp27.0","0","5044B_lumstrs2.dat"
"7103","st","140.6","2.4","1000","HD       20508","4_p35.0xp27.0","0","5044B_lumstrs2.dat"
"7106","st","141.1","1.7","1000","HD       20547A","4_p35.5xp26.5","0","5044B_lumstrs2.dat"
"13099","st","137.8","6.9","2290","HD       20567","4_p41.5xp20.5","0","5044B_lumstrs3.dat"
"7098","st","140.1","3.9","1000","HD       20798A","4_p36.0xp26.0","0","5044B_lumstrs2.dat"
"7105","st","140.8","3.1","1000","HD       20898","4_p36.0xp26.0","0","5044B_lumstrs2.dat"
"7122","st","146.6","-5.9","170","HD       20902","4_p32.0xp30.5","0","5044B_lumstrs2.dat"
"7108","st","141.4","2.2","1000","HD       20959","4_p35.0xp27.0","0","5044B_lumstrs2.dat"
"13268","st","188.2","-47.5","1470","HD       21018A","4_p30.5xp25.0","0","5044B_lumstrs3.dat"
"7097","st","140","5","1000","HD       21212","4_p36.0xp26.0","0","5044B_lumstrs2.dat"
"7110","st","141.5","2.9","1000","HD       21291A","4_p35.0xp27.0","0","5044B_lumstrs2.dat"
"7112","st","142.2","2.1","1000","HD       21389","4_p35.5xp26.0","0","5044B_lumstrs2.dat"
"7138","st","158.9","-21.3","400","HD       21483","4_p32.5xp29.0","0","5044B_lumstrs2.dat"
"13147","st","150.6","-9.2","550","HD       21803","4_p33.0xp28.5","0","5044B_lumstrs3.dat"
"13111","st","139.7","6.5","720","HD       21806","4_p34.5xp28.0","0","5044B_lumstrs3.dat"
"13216","st","179.8","-39.2","1450","HD       21843","4_p31.5xp24.5","0","5044B_lumstrs3.dat"
"13158","st","156.3","-16.8","500","HD       21856","4_p32.5xp28.5","0","5044B_lumstrs3.dat"
"7117","st","144.3","0.9","1000","HD       22253","4_p35.5xp26.0","0","5044B_lumstrs2.dat"
"13138","st","145.2","-0.3","370","HD       22298","4_p33.0xp29.5","0","5044B_lumstrs3.dat"
"13689","st","264.1","-50.4","2070","HD       22586","4_p23.0xp30.5","0","5044B_lumstrs3.dat"
"7113","st","142.9","3.9","1000","HD       22764A","4_p35.0xp27.0","0","5044B_lumstrs2.dat"
"7137","st","158.9","-16.7","400","HD       22951A","4_p32.5xp29.5","0","5044B_lumstrs2.dat"
"13163","st","159","-16.5","770","HD       23060","4_p33.0xp27.0","0","5044B_lumstrs3.dat"
"13170","st","160.4","-17.7","280","HD       23180AB","4_p32.0xp30.0","0","5044B_lumstrs3.dat"
"7142","st","160.4","-17.8","400","HD       23180AB","4_p32.5xp29.5","0","5044B_lumstrs2.dat"
"13115","st","140","8.8","670","HD       23475","4_p34.0xp28.5","0","5044B_lumstrs3.dat"
"7129","st","148.1","-1.3","1000","HD       23675AB","4_p35.0xp26.0","0","5044B_lumstrs2.dat"
"7131","st","148.3","-1.4","1000","HD       23800","4_p34.5xp26.5","0","5044B_lumstrs2.dat"
"7128","st","148","-0.3","1000","HD       24094","4_p35.0xp26.0","0","5044B_lumstrs2.dat"
"13123","st","141.8","7.4","2100","HD       24116","4_p39.5xp21.0","0","5044B_lumstrs3.dat"
"7139","st","160.2","-15.1","400","HD       24131","4_p32.5xp29.0","0","5044B_lumstrs2.dat"
"7141","st","160.4","-15.2","400","HD       24190","4_p32.5xp29.0","0","5044B_lumstrs2.dat"
"7143","st","162.3","-16.7","400","HD       24398A","4_p32.0xp29.0","0","5044B_lumstrs2.dat"
"7133","st","148.8","-0.7","1000","HD       24431","4_p34.5xp26.0","0","5044B_lumstrs2.dat"
"7136","st","151.1","-3.5","1000","HD       24432","4_p34.5xp26.0","0","5044B_lumstrs2.dat"
"13155","st","153.9","-6.5","810","HD       24560","4_p34.0xp27.0","0","5044B_lumstrs3.dat"
"13171","st","160.5","-14","300","HD       24640","4_p32.0xp29.5","0","5044B_lumstrs3.dat"
"13161","st","157.4","-10.1","170","HD       24760AB","4_p32.0xp30.5","0","5044B_lumstrs3.dat"
"13146","st","149.9","-1.3","1820","HD       24775","4_p37.5xp21.5","0","5044B_lumstrs3.dat"
"7140","st","160.4","-13.1","400","HD       24912","4_p32.5xp29.0","0","5044B_lumstrs2.dat"
"13145","st","149.8","-0.5","2650","HD       25030","4_p40.0xp17.0","0","5044B_lumstrs3.dat"
"7132","st","148.7","0.8","1000","HD       25056","4_p35.0xp25.5","0","5044B_lumstrs2.dat"
"13210","st","178.3","-29.4","130","HD       25204","4_p31.5xp31.0","0","5044B_lumstrs3.dat"
"13139","st","145.5","5","2910","HD       25291","4_p42.0xp16.0","0","5044B_lumstrs3.dat"
"7135","st","149.4","0.7","1000","HD       25348","4_p34.5xp26.5","0","5044B_lumstrs2.dat"
"7116","st","143.7","7.3","1000","HD       25443","4_p35.5xp26.0","0","5044B_lumstrs2.dat"
"13156","st","155.5","-6","1540","HD       25517","4_p35.5xp22.5","0","5044B_lumstrs3.dat"
"13131","st","143.7","7.7","910","HD       25638B","4_p35.0xp27.0","0","5044B_lumstrs3.dat"
"13132","st","143.7","7.7","550","HD       25639A","4_p33.5xp28.5","0","5044B_lumstrs3.dat"
"7125","st","147.4","4","3310","HD       25914","4_p43.0xp13.5","0","5044B_lumstrs2.dat"
"13160","st","157.4","-5.4","380","HD       26630A","4_p32.5xp29.5","0","5044B_lumstrs3.dat"
"13168","st","159.5","-7.5","700","HD       26673/4","4_p33.0xp27.5","0","5044B_lumstrs3.dat"
"13153","st","152.8","0.6","410","HD       27192","4_p32.5xp29.0","0","5044B_lumstrs3.dat"
"13154","st","153.3","0.2","1560","HD       27257","4_p36.0xp22.5","0","5044B_lumstrs3.dat"
"13159","st","156.8","-2.1","670","HD       27846","4_p33.0xp27.5","0","5044B_lumstrs3.dat"
"13150","st","151.9","4","430","HD       28446A","4_p33.0xp29.0","0","5044B_lumstrs3.dat"
"13149","st","151.9","4","790","HD       28446B","4_p34.0xp27.0","0","5044B_lumstrs3.dat"
"13353","st","208.8","-37.4","470","HD       28497","4_p30.5xp29.5","0","5044B_lumstrs3.dat"
"13605","st","250.4","-43.2","390","HD       28873","4_p30.0xp31.0","0","5044B_lumstrs3.dat"
"14149","st","298","-30.5","4350","HD       29138","4_p10.5xp43.0","0","5044B_lumstrs3.dat"
"13319","st","199.3","-31.4","320","HD       29248","4_p31.0xp30.0","0","5044B_lumstrs3.dat"
"13341","st","205.7","-32.1","410","HD       30076","4_p30.5xp29.5","0","5044B_lumstrs3.dat"
"13167","st","159.5","0.6","2920","HD       30178","4_p38.0xp14.0","0","5044B_lumstrs3.dat"
"13133","st","144.1","14","1200","HD       30614","4_p36.0xp25.5","0","5044B_lumstrs3.dat"
"13283","st","190.2","-22.2","1440","HD       30677","4_p30.0xp23.0","0","5044B_lumstrs3.dat"
"13296","st","192.9","-23.5","270","HD       30836","4_p31.0xp30.0","0","5044B_lumstrs3.dat"
"13174","st","162.3","0","2030","HD       31118","4_p35.5xp19.0","0","5044B_lumstrs3.dat"
"13175","st","162.4","0.1","2720","HD       31220","4_p37.0xp15.0","0","5044B_lumstrs3.dat"
"13308","st","196.3","-24.6","280","HD       31237","4_p31.0xp30.0","0","5044B_lumstrs3.dat"
"7144","st","168.1","-4.4","1320","HD       31327","4_p33.0xp23.0","0","5044B_lumstrs2.dat"
"13178","st","162.9","0.5","910","HD       31617","4_p33.0xp26.0","0","5044B_lumstrs3.dat"
"13377","st","213.5","-31.5","700","HD       31726","4_p29.5xp28.5","0","5044B_lumstrs3.dat"
"13179","st","163","0.9","1290","HD       31894","4_p34.0xp23.5","0","5044B_lumstrs3.dat"
"13181","st","164.2","0","2940","HD       31895","4_p36.5xp13.5","0","5044B_lumstrs3.dat"
"13144","st","149.6","11.4","370","HD       31910A","4_p32.5xp29.5","0","5044B_lumstrs3.dat"
"13177","st","162.8","1.2","970","HD       31964A","4_p33.5xp25.5","0","5044B_lumstrs3.dat"
"13207","st","176.5","-9.4","450","HD       32018","4_p31.5xp28.5","0","5044B_lumstrs3.dat"
"13382","st","214.3","-30.2","560","HD       32612","4_p30.0xp29.0","0","5044B_lumstrs3.dat"
"13191","st","167","-0.4","1110","HD       32989","4_p33.0xp24.5","0","5044B_lumstrs3.dat"
"13213","st","179.2","-9.6","260","HD       32990A","4_p31.5xp30.0","0","5044B_lumstrs3.dat"
"13223","st","181.3","-11.1","250","HD       32991","4_p31.5xp30.0","0","5044B_lumstrs3.dat"
"13190","st","167","-0.2","1030","HD       33088","4_p33.0xp25.0","0","5044B_lumstrs3.dat"
"13197","st","169.1","-1.7","830","HD       33152","4_p32.5xp26.5","0","5044B_lumstrs3.dat"
"13186","st","166","0.8","880","HD       33232","4_p33.0xp26.0","0","5044B_lumstrs3.dat"
"7193","st","174.2","-5.3","1320","HD       33299","4_p32.5xp23.0","0","5044B_lumstrs2.dat"
"13356","st","209.1","-26.7","280","HD       33328","4_p30.5xp30.0","0","5044B_lumstrs3.dat"
"13185","st","166","1.1","560","HD       33461","4_p32.5xp28.0","0","5044B_lumstrs3.dat"
"13189","st","166.9","0.7","600","HD       33604","4_p32.5xp28.0","0","5044B_lumstrs3.dat"
"7151","st","172.1","-2.3","500","HD       34078","4_p32.0xp28.5","0","5044B_lumstrs2.dat"
"7343","st","209.2","-25.2","500","HD       34085","4_p30.0xp29.0","0","5044B_lumstrs2.dat"
"7149","st","170.4","-0.6","1320","HD       34333","4_p33.0xp22.5","0","5044B_lumstrs2.dat"
"7148","st","170.1","0.3","1320","HD       34656","4_p33.0xp23.5","0","5044B_lumstrs2.dat"
"7275","st","203.3","-21","500","HD       34748","4_p30.5xp29.0","0","5044B_lumstrs2.dat"
"13406","st","220.3","-28.4","630","HD       34798A","4_p29.0xp29.0","0","5044B_lumstrs3.dat"
"7359","st","214.8","-26.2","500","HD       34816","4_p30.0xp29.0","0","5044B_lumstrs2.dat"
"7146","st","170","0.7","1320","HD       34921","4_p33.0xp23.0","0","5044B_lumstrs2.dat"
"13301","st","194.6","-15.6","520","HD       34989","4_p30.5xp28.5","0","5044B_lumstrs3.dat"
"13329","st","201.9","-19.7","250","HD       35039","4_p31.0xp30.0","0","5044B_lumstrs3.dat"
"7261","st","199.1","-17.9","500","HD       35149A","4_p30.5xp29.0","0","5044B_lumstrs2.dat"
"7204","st","176.5","-3.2","1320","HD       35215","4_p32.0xp23.5","0","5044B_lumstrs2.dat"
"7268","st","202.4","-19.3","500","HD       35299","4_p30.0xp28.5","0","5044B_lumstrs2.dat"
"7360","st","216","-25.7","500","HD       35337","4_p29.5xp29.0","0","5044B_lumstrs2.dat"
"7208","st","177","-3.3","1320","HD       35347","4_p32.0xp23.0","0","5044B_lumstrs2.dat"
"13339","st","204.9","-20.4","230","HD       35411AB","4_p31.0xp30.0","0","5044B_lumstrs3.dat"
"7264","st","201","-18.3","500","HD       35439","4_p30.5xp29.0","0","5044B_lumstrs2.dat"
"13314","st","196.9","-16","120","HD       35468","4_p31.5xp31.0","0","5044B_lumstrs3.dat"
"7205","st","176.8","-2.7","1320","HD       35600","4_p32.0xp23.0","0","5044B_lumstrs2.dat"
"7207","st","177","-2.9","1320","HD       35601","4_p32.0xp22.5","0","5044B_lumstrs2.dat"
"7160","st","173","-0.1","3020","HD       35619","4_p34.0xp12.5","0","5044B_lumstrs2.dat"
"13206","st","175.8","-2","3840","HD       35621","4_p33.5xp7.0","0","5044B_lumstrs3.dat"
"7162","st","173.2","-0.2","1320","HD       35633","4_p32.5xp22.5","0","5044B_lumstrs2.dat"
"7159","st","173","0","1320","HD       35652","4_p32.5xp23.0","0","5044B_lumstrs2.dat"
"7189","st","173.7","-0.5","1320","HD       35653","4_p32.5xp23.0","0","5044B_lumstrs2.dat"
"13237","st","183.8","-7.2","350","HD       35708","4_p31.5xp29.5","0","5044B_lumstrs3.dat"
"13322","st","200.1","-17.2","340","HD       35715A","4_p31.0xp29.5","0","5044B_lumstrs3.dat"
"7262","st","199.4","-16.8","500","HD       35762","4_p30.5xp29.0","0","5044B_lumstrs2.dat"
"7284","st","205.2","-19.8","500","HD       35777","4_p30.5xp29.0","0","5044B_lumstrs2.dat"
"7266","st","201.9","-17.8","500","HD       35912","4_p30.5xp28.5","0","5044B_lumstrs2.dat"
"7155","st","172.8","0.6","1320","HD       35921","4_p32.5xp23.5","0","5044B_lumstrs2.dat"
"7153","st","172.3","1","3020","HD       35952","4_p34.0xp12.5","0","5044B_lumstrs2.dat"
"7265","st","201.7","-17.2","500","HD       36166","4_p30.0xp28.5","0","5044B_lumstrs2.dat"
"7170","st","173.4","0.7","1320","HD       36212","4_p32.5xp23.5","0","5044B_lumstrs2.dat"
"7169","st","173.4","0.8","3020","HD       36280","4_p33.5xp12.5","0","5044B_lumstrs2.dat"
"7319","st","207.5","-20","500","HD       36285","4_p30.0xp29.0","0","5044B_lumstrs2.dat"
"13324","st","200.4","-16.2","1130","HD       36340","4_p29.0xp25.0","0","5044B_lumstrs3.dat"
"7263","st","200.5","-16.2","500","HD       36351AB","4_p30.5xp28.5","0","5044B_lumstrs2.dat"
"7203","st","175.8","-0.6","1320","HD       36371","4_p32.0xp23.0","0","5044B_lumstrs2.dat"
"13261","st","187.2","-8.1","690","HD       36389","4_p31.0xp27.0","0","5044B_lumstrs3.dat"
"7350","st","209.8","-20.8","500","HD       36430","4_p30.0xp29.0","0","5044B_lumstrs2.dat"
"7152","st","172.3","1.9","1320","HD       36483","4_p32.5xp23.5","0","5044B_lumstrs2.dat"
"7274","st","203.3","-17.7","500","HD       36485C","4_p30.5xp29.0","0","5044B_lumstrs2.dat"
"7279","st","203.9","-17.8","500","HD       36486","4_p30.5xp29.0","0","5044B_lumstrs2.dat"
"7352","st","210.4","-21","500","HD       36512","4_p30.0xp29.0","0","5044B_lumstrs2.dat"
"13234","st","183.3","-5.3","1730","HD       36547","4_p31.0xp20.5","0","5044B_lumstrs3.dat"
"13264","st","187.4","-7.8","400","HD       36576","4_p31.0xp29.0","0","5044B_lumstrs3.dat"
"7281","st","205.1","-18.2","500","HD       36591A","4_p30.5xp29.0","0","5044B_lumstrs2.dat"
"7322","st","208","-19.5","500","HD       36629","4_p30.0xp28.5","0","5044B_lumstrs2.dat"
"13408","st","221","-25.2","320","HD       36673A","4_p30.5xp30.0","0","5044B_lumstrs3.dat"
"13338","st","204.8","-17.8","640","HD       36695","4_p30.0xp28.0","0","5044B_lumstrs3.dat"
"7269","st","202.5","-16.5","500","HD       36741","4_p30.5xp28.5","0","5044B_lumstrs2.dat"
